from_port_code,canal_port_code,to_port_code,direction
DOCAU,EGSCA,AEDXB,E
DOCAU,EGSCA,AEJEA,E
DOCAU,EGSCA,CNCAN,E
DOCAU,EGSCA,CNDCB,E
DOCAU,EGSCA,CNDLC,E
DOCAU,EGSCA,CNFOC,E
DOCAU,EGSCA,CNLYG,E
DOCAU,EGSCA,CNNBO,E
DOCAU,EGSCA,CNNGB,E
DOCAU,EGSCA,CNNSA,E
DOCAU,EGSCA,CNNSS,E
DOCAU,EGSCA,CNPLI,E
DOCAU,EGSCA,CNSHA,E
DOCAU,EGSCA,CNSHG,E
DOCAU,EGSCA,CNSHK,E
DOCAU,EGSCA,CNTAO,E
DOCAU,EGSCA,CNTXG,E
DOCAU,EGSCA,CNXMN,E
DOCAU,EGSCA,CNYTN,E
DOCAU,EGSCA,CNZOS,E
DOCAU,EGSCA,EGSOK,E
DOCAU,EGSCA,HKHKG,E
DOCAU,EGSCA,INNSA,E
DOCAU,EGSCA,INNSV,E
DOCAU,EGSCA,INPAV,E
DOCAU,EGSCA,IQUQR,E
DOCAU,EGSCA,JOAQJ,E
DOCAU,EGSCA,JPHKT,E
DOCAU,EGSCA,JPNGO,E
DOCAU,EGSCA,JPOSA,E
DOCAU,EGSCA,JPSDJ,E
DOCAU,EGSCA,JPSMZ,E
DOCAU,EGSCA,JPTYO,E
DOCAU,EGSCA,JPUKB,E
DOCAU,EGSCA,JPYOK,E
DOCAU,EGSCA,JPYUR,E
DOCAU,EGSCA,KRINC,E
DOCAU,EGSCA,KRKAN,E
DOCAU,EGSCA,KRPUS,E
DOCAU,EGSCA,LKCMB,E
DOCAU,EGSCA,MYPKG,E
DOCAU,EGSCA,OMSOH,E
DOCAU,EGSCA,PKBQM,E
DOCAU,EGSCA,QAHMD,E
DOCAU,EGSCA,SADMM,E
DOCAU,EGSCA,SAJED,E
DOCAU,EGSCA,SAJUB,E
DOCAU,EGSCA,SGSIN,E
DOCAU,EGSCA,THLCH,E
DOCAU,EGSCA,TWKEL,E
DOCAU,EGSCA,TWKHH,E
DOCAU,EGSCA,VNCMP,E
DOCAU,EGSCA,VNHPH,E
DOCAU,EGSCA,VNVUT,E
EGAKI,EGSCA,EGSOK,E
EGDAM,EGSCA,EGSOK,E
ESALG,EGSCA,AEAUH,E
ESALG,EGSCA,AEDXB,E
ESALG,EGSCA,AEJEA,E
ESALG,EGSCA,CNCAN,E
ESALG,EGSCA,CNDCB,E
ESALG,EGSCA,CNDLC,E
ESALG,EGSCA,CNFOC,E
ESALG,EGSCA,CNLYG,E
ESALG,EGSCA,CNNBO,E
ESALG,EGSCA,CNNGB,E
ESALG,EGSCA,CNNSA,E
ESALG,EGSCA,CNNSS,E
ESALG,EGSCA,CNPLI,E
ESALG,EGSCA,CNSHA,E
ESALG,EGSCA,CNSHG,E
ESALG,EGSCA,CNSHK,E
ESALG,EGSCA,CNTAO,E
ESALG,EGSCA,CNTXG,E
ESALG,EGSCA,CNXMN,E
ESALG,EGSCA,CNYTN,E
ESALG,EGSCA,CNZOS,E
ESALG,EGSCA,EGSOK,E
ESALG,EGSCA,HKHKG,E
ESALG,EGSCA,INNSA,E
ESALG,EGSCA,INNSV,E
ESALG,EGSCA,INPAV,E
ESALG,EGSCA,IQUQR,E
ESALG,EGSCA,JOAQJ,E
ESALG,EGSCA,JPHKT,E
ESALG,EGSCA,JPNGO,E
ESALG,EGSCA,JPOSA,E
ESALG,EGSCA,JPSDJ,E
ESALG,EGSCA,JPSMZ,E
ESALG,EGSCA,JPTYO,E
ESALG,EGSCA,JPUKB,E
ESALG,EGSCA,JPYOK,E
ESALG,EGSCA,JPYUR,E
ESALG,EGSCA,KRINC,E
ESALG,EGSCA,KRKAN,E
ESALG,EGSCA,KRPUS,E
ESALG,EGSCA,LKCMB,E
ESALG,EGSCA,MYPKG,E
ESALG,EGSCA,OMSOH,E
ESALG,EGSCA,PKBQM,E
ESALG,EGSCA,QAHMD,E
ESALG,EGSCA,SADMM,E
ESALG,EGSCA,SAJED,E
ESALG,EGSCA,SAJUB,E
ESALG,EGSCA,SGSIN,E
ESALG,EGSCA,THLCH,E
ESALG,EGSCA,TWKEL,E
ESALG,EGSCA,TWKHH,E
ESALG,EGSCA,VNCMP,E
ESALG,EGSCA,VNHPH,E
ESALG,EGSCA,VNVUT,E
ESBCN,EGSCA,AEAUH,E
ESBCN,EGSCA,AEDXB,E
ESBCN,EGSCA,AEJEA,E
ESBCN,EGSCA,CNCAN,E
ESBCN,EGSCA,CNDCB,E
ESBCN,EGSCA,CNDLC,E
ESBCN,EGSCA,CNFOC,E
ESBCN,EGSCA,CNLYG,E
ESBCN,EGSCA,CNNBO,E
ESBCN,EGSCA,CNNGB,E
ESBCN,EGSCA,CNNSA,E
ESBCN,EGSCA,CNNSS,E
ESBCN,EGSCA,CNPLI,E
ESBCN,EGSCA,CNSHA,E
ESBCN,EGSCA,CNSHG,E
ESBCN,EGSCA,CNSHK,E
ESBCN,EGSCA,CNTAO,E
ESBCN,EGSCA,CNTXG,E
ESBCN,EGSCA,CNXMN,E
ESBCN,EGSCA,CNYTN,E
ESBCN,EGSCA,CNZOS,E
ESBCN,EGSCA,EGSOK,E
ESBCN,EGSCA,HKHKG,E
ESBCN,EGSCA,INNSA,E
ESBCN,EGSCA,INNSV,E
ESBCN,EGSCA,INPAV,E
ESBCN,EGSCA,IQUQR,E
ESBCN,EGSCA,JOAQJ,E
ESBCN,EGSCA,JPHKT,E
ESBCN,EGSCA,JPNGO,E
ESBCN,EGSCA,JPOSA,E
ESBCN,EGSCA,JPSDJ,E
ESBCN,EGSCA,JPSMZ,E
ESBCN,EGSCA,JPTYO,E
ESBCN,EGSCA,JPUKB,E
ESBCN,EGSCA,JPYOK,E
ESBCN,EGSCA,JPYUR,E
ESBCN,EGSCA,KRINC,E
ESBCN,EGSCA,KRKAN,E
ESBCN,EGSCA,KRPUS,E
ESBCN,EGSCA,LKCMB,E
ESBCN,EGSCA,MYPKG,E
ESBCN,EGSCA,OMSOH,E
ESBCN,EGSCA,PKBQM,E
ESBCN,EGSCA,QAHMD,E
ESBCN,EGSCA,SADMM,E
ESBCN,EGSCA,SAJED,E
ESBCN,EGSCA,SAJUB,E
ESBCN,EGSCA,SGSIN,E
ESBCN,EGSCA,THLCH,E
ESBCN,EGSCA,TWKEL,E
ESBCN,EGSCA,TWKHH,E
ESBCN,EGSCA,VNCMP,E
ESBCN,EGSCA,VNHPH,E
ESBCN,EGSCA,VNVUT,E
ESFRO,EGSCA,AEAUH,E
ESFRO,EGSCA,AEDXB,E
ESFRO,EGSCA,AEJEA,E
ESFRO,EGSCA,CNCAN,E
ESFRO,EGSCA,CNDCB,E
ESFRO,EGSCA,CNDLC,E
ESFRO,EGSCA,CNFOC,E
ESFRO,EGSCA,CNLYG,E
ESFRO,EGSCA,CNNBO,E
ESFRO,EGSCA,CNNGB,E
ESFRO,EGSCA,CNNSA,E
ESFRO,EGSCA,CNNSS,E
ESFRO,EGSCA,CNPLI,E
ESFRO,EGSCA,CNSHA,E
ESFRO,EGSCA,CNSHG,E
ESFRO,EGSCA,CNSHK,E
ESFRO,EGSCA,CNTAO,E
ESFRO,EGSCA,CNTXG,E
ESFRO,EGSCA,CNXMN,E
ESFRO,EGSCA,CNYTN,E
ESFRO,EGSCA,CNZOS,E
ESFRO,EGSCA,EGSOK,E
ESFRO,EGSCA,HKHKG,E
ESFRO,EGSCA,INNSA,E
ESFRO,EGSCA,INNSV,E
ESFRO,EGSCA,INPAV,E
ESFRO,EGSCA,IQUQR,E
ESFRO,EGSCA,JOAQJ,E
ESFRO,EGSCA,JPHKT,E
ESFRO,EGSCA,JPNGO,E
ESFRO,EGSCA,JPOSA,E
ESFRO,EGSCA,JPSDJ,E
ESFRO,EGSCA,JPSMZ,E
ESFRO,EGSCA,JPTYO,E
ESFRO,EGSCA,JPUKB,E
ESFRO,EGSCA,JPYOK,E
ESFRO,EGSCA,JPYUR,E
ESFRO,EGSCA,KRINC,E
ESFRO,EGSCA,KRKAN,E
ESFRO,EGSCA,KRPUS,E
ESFRO,EGSCA,LKCMB,E
ESFRO,EGSCA,MYPKG,E
ESFRO,EGSCA,OMSOH,E
ESFRO,EGSCA,PKBQM,E
ESFRO,EGSCA,QAHMD,E
ESFRO,EGSCA,SADMM,E
ESFRO,EGSCA,SAJED,E
ESFRO,EGSCA,SAJUB,E
ESFRO,EGSCA,SGSIN,E
ESFRO,EGSCA,THLCH,E
ESFRO,EGSCA,TWKEL,E
ESFRO,EGSCA,TWKHH,E
ESFRO,EGSCA,VNCMP,E
ESFRO,EGSCA,VNHPH,E
ESFRO,EGSCA,VNVUT,E
ESVLC,EGSCA,AEAUH,E
ESVLC,EGSCA,AEDXB,E
ESVLC,EGSCA,AEJEA,E
ESVLC,EGSCA,CNCAN,E
ESVLC,EGSCA,CNDCB,E
ESVLC,EGSCA,CNDLC,E
ESVLC,EGSCA,CNFOC,E
ESVLC,EGSCA,CNLYG,E
ESVLC,EGSCA,CNNBO,E
ESVLC,EGSCA,CNNGB,E
ESVLC,EGSCA,CNNSA,E
ESVLC,EGSCA,CNNSS,E
ESVLC,EGSCA,CNPLI,E
ESVLC,EGSCA,CNSHA,E
ESVLC,EGSCA,CNSHG,E
ESVLC,EGSCA,CNSHK,E
ESVLC,EGSCA,CNTAO,E
ESVLC,EGSCA,CNTXG,E
ESVLC,EGSCA,CNXMN,E
ESVLC,EGSCA,CNYTN,E
ESVLC,EGSCA,CNZOS,E
ESVLC,EGSCA,EGSOK,E
ESVLC,EGSCA,HKHKG,E
ESVLC,EGSCA,INNSA,E
ESVLC,EGSCA,INNSV,E
ESVLC,EGSCA,INPAV,E
ESVLC,EGSCA,IQUQR,E
ESVLC,EGSCA,JOAQJ,E
ESVLC,EGSCA,JPHKT,E
ESVLC,EGSCA,JPNGO,E
ESVLC,EGSCA,JPOSA,E
ESVLC,EGSCA,JPSDJ,E
ESVLC,EGSCA,JPSMZ,E
ESVLC,EGSCA,JPTYO,E
ESVLC,EGSCA,JPUKB,E
ESVLC,EGSCA,JPYOK,E
ESVLC,EGSCA,JPYUR,E
ESVLC,EGSCA,KRINC,E
ESVLC,EGSCA,KRKAN,E
ESVLC,EGSCA,KRPUS,E
ESVLC,EGSCA,LKCMB,E
ESVLC,EGSCA,MYPKG,E
ESVLC,EGSCA,OMSOH,E
ESVLC,EGSCA,PKBQM,E
ESVLC,EGSCA,QAHMD,E
ESVLC,EGSCA,SADMM,E
ESVLC,EGSCA,SAJED,E
ESVLC,EGSCA,SAJUB,E
ESVLC,EGSCA,SGSIN,E
ESVLC,EGSCA,THLCH,E
ESVLC,EGSCA,TWKEL,E
ESVLC,EGSCA,TWKHH,E
ESVLC,EGSCA,VNCMP,E
ESVLC,EGSCA,VNHPH,E
ESVLC,EGSCA,VNVUT,E
FRBES,EGSCA,AEAUH,E
FRBES,EGSCA,AEDXB,E
FRBES,EGSCA,AEJEA,E
FRBES,EGSCA,CNCAN,E
FRBES,EGSCA,CNDCB,E
FRBES,EGSCA,CNDLC,E
FRBES,EGSCA,CNFOC,E
FRBES,EGSCA,CNLYG,E
FRBES,EGSCA,CNNBO,E
FRBES,EGSCA,CNNGB,E
FRBES,EGSCA,CNNSA,E
FRBES,EGSCA,CNNSS,E
FRBES,EGSCA,CNPLI,E
FRBES,EGSCA,CNSHA,E
FRBES,EGSCA,CNSHG,E
FRBES,EGSCA,CNSHK,E
FRBES,EGSCA,CNTAO,E
FRBES,EGSCA,CNTXG,E
FRBES,EGSCA,CNXMN,E
FRBES,EGSCA,CNYTN,E
FRBES,EGSCA,CNZOS,E
FRBES,EGSCA,EGSOK,E
FRBES,EGSCA,HKHKG,E
FRBES,EGSCA,INNSA,E
FRBES,EGSCA,INNSV,E
FRBES,EGSCA,INPAV,E
FRBES,EGSCA,IQUQR,E
FRBES,EGSCA,JOAQJ,E
FRBES,EGSCA,JPHKT,E
FRBES,EGSCA,JPNGO,E
FRBES,EGSCA,JPOSA,E
FRBES,EGSCA,JPSDJ,E
FRBES,EGSCA,JPSMZ,E
FRBES,EGSCA,JPTYO,E
FRBES,EGSCA,JPUKB,E
FRBES,EGSCA,JPYOK,E
FRBES,EGSCA,JPYUR,E
FRBES,EGSCA,KRINC,E
FRBES,EGSCA,KRKAN,E
FRBES,EGSCA,KRPUS,E
FRBES,EGSCA,LKCMB,E
FRBES,EGSCA,MYPKG,E
FRBES,EGSCA,OMSOH,E
FRBES,EGSCA,PKBQM,E
FRBES,EGSCA,QAHMD,E
FRBES,EGSCA,SADMM,E
FRBES,EGSCA,SAJED,E
FRBES,EGSCA,SAJUB,E
FRBES,EGSCA,SGSIN,E
FRBES,EGSCA,THLCH,E
FRBES,EGSCA,TWKEL,E
FRBES,EGSCA,TWKHH,E
FRBES,EGSCA,VNCMP,E
FRBES,EGSCA,VNHPH,E
FRBES,EGSCA,VNVUT,E
FRDKK,EGSCA,AEAUH,E
FRDKK,EGSCA,AEDXB,E
FRDKK,EGSCA,AEJEA,E
FRDKK,EGSCA,CNCAN,E
FRDKK,EGSCA,CNDCB,E
FRDKK,EGSCA,CNDLC,E
FRDKK,EGSCA,CNFOC,E
FRDKK,EGSCA,CNLYG,E
FRDKK,EGSCA,CNNBO,E
FRDKK,EGSCA,CNNGB,E
FRDKK,EGSCA,CNNSA,E
FRDKK,EGSCA,CNNSS,E
FRDKK,EGSCA,CNPLI,E
FRDKK,EGSCA,CNSHA,E
FRDKK,EGSCA,CNSHG,E
FRDKK,EGSCA,CNSHK,E
FRDKK,EGSCA,CNTAO,E
FRDKK,EGSCA,CNTXG,E
FRDKK,EGSCA,CNXMN,E
FRDKK,EGSCA,CNYTN,E
FRDKK,EGSCA,CNZOS,E
FRDKK,EGSCA,EGSOK,E
FRDKK,EGSCA,HKHKG,E
FRDKK,EGSCA,INNSA,E
FRDKK,EGSCA,INNSV,E
FRDKK,EGSCA,INPAV,E
FRDKK,EGSCA,IQUQR,E
FRDKK,EGSCA,JOAQJ,E
FRDKK,EGSCA,JPHKT,E
FRDKK,EGSCA,JPNGO,E
FRDKK,EGSCA,JPOSA,E
FRDKK,EGSCA,JPSDJ,E
FRDKK,EGSCA,JPSMZ,E
FRDKK,EGSCA,JPTYO,E
FRDKK,EGSCA,JPUKB,E
FRDKK,EGSCA,JPYOK,E
FRDKK,EGSCA,JPYUR,E
FRDKK,EGSCA,KRINC,E
FRDKK,EGSCA,KRKAN,E
FRDKK,EGSCA,KRPUS,E
FRDKK,EGSCA,LKCMB,E
FRDKK,EGSCA,MYPKG,E
FRDKK,EGSCA,OMSOH,E
FRDKK,EGSCA,PKBQM,E
FRDKK,EGSCA,QAHMD,E
FRDKK,EGSCA,SADMM,E
FRDKK,EGSCA,SAJED,E
FRDKK,EGSCA,SAJUB,E
FRDKK,EGSCA,SGSIN,E
FRDKK,EGSCA,THLCH,E
FRDKK,EGSCA,TWKEL,E
FRDKK,EGSCA,TWKHH,E
FRDKK,EGSCA,VNCMP,E
FRDKK,EGSCA,VNHPH,E
FRDKK,EGSCA,VNVUT,E
FRFOS,EGSCA,AEAUH,E
FRFOS,EGSCA,AEDXB,E
FRFOS,EGSCA,AEJEA,E
FRFOS,EGSCA,CNCAN,E
FRFOS,EGSCA,CNDCB,E
FRFOS,EGSCA,CNDLC,E
FRFOS,EGSCA,CNFOC,E
FRFOS,EGSCA,CNLYG,E
FRFOS,EGSCA,CNNBO,E
FRFOS,EGSCA,CNNGB,E
FRFOS,EGSCA,CNNSA,E
FRFOS,EGSCA,CNNSS,E
FRFOS,EGSCA,CNPLI,E
FRFOS,EGSCA,CNSHA,E
FRFOS,EGSCA,CNSHG,E
FRFOS,EGSCA,CNSHK,E
FRFOS,EGSCA,CNTAO,E
FRFOS,EGSCA,CNTXG,E
FRFOS,EGSCA,CNXMN,E
FRFOS,EGSCA,CNYTN,E
FRFOS,EGSCA,CNZOS,E
FRFOS,EGSCA,EGSOK,E
FRFOS,EGSCA,HKHKG,E
FRFOS,EGSCA,INNSA,E
FRFOS,EGSCA,INNSV,E
FRFOS,EGSCA,INPAV,E
FRFOS,EGSCA,IQUQR,E
FRFOS,EGSCA,JOAQJ,E
FRFOS,EGSCA,JPHKT,E
FRFOS,EGSCA,JPNGO,E
FRFOS,EGSCA,JPOSA,E
FRFOS,EGSCA,JPSDJ,E
FRFOS,EGSCA,JPSMZ,E
FRFOS,EGSCA,JPTYO,E
FRFOS,EGSCA,JPUKB,E
FRFOS,EGSCA,JPYOK,E
FRFOS,EGSCA,JPYUR,E
FRFOS,EGSCA,KRINC,E
FRFOS,EGSCA,KRKAN,E
FRFOS,EGSCA,KRPUS,E
FRFOS,EGSCA,LKCMB,E
FRFOS,EGSCA,MYPKG,E
FRFOS,EGSCA,OMSOH,E
FRFOS,EGSCA,PKBQM,E
FRFOS,EGSCA,QAHMD,E
FRFOS,EGSCA,SADMM,E
FRFOS,EGSCA,SAJED,E
FRFOS,EGSCA,SAJUB,E
FRFOS,EGSCA,SGSIN,E
FRFOS,EGSCA,THLCH,E
FRFOS,EGSCA,TWKEL,E
FRFOS,EGSCA,TWKHH,E
FRFOS,EGSCA,VNCMP,E
FRFOS,EGSCA,VNHPH,E
FRFOS,EGSCA,VNVUT,E
FRLEH,EGSCA,AEAUH,E
FRLEH,EGSCA,AEDXB,E
FRLEH,EGSCA,AEJEA,E
FRLEH,EGSCA,CNCAN,E
FRLEH,EGSCA,CNDCB,E
FRLEH,EGSCA,CNDLC,E
FRLEH,EGSCA,CNFOC,E
FRLEH,EGSCA,CNLYG,E
FRLEH,EGSCA,CNNBO,E
FRLEH,EGSCA,CNNGB,E
FRLEH,EGSCA,CNNSA,E
FRLEH,EGSCA,CNNSS,E
FRLEH,EGSCA,CNPLI,E
FRLEH,EGSCA,CNSHA,E
FRLEH,EGSCA,CNSHG,E
FRLEH,EGSCA,CNSHK,E
FRLEH,EGSCA,CNTAO,E
FRLEH,EGSCA,CNTXG,E
FRLEH,EGSCA,CNXMN,E
FRLEH,EGSCA,CNYTN,E
FRLEH,EGSCA,CNZOS,E
FRLEH,EGSCA,EGSOK,E
FRLEH,EGSCA,HKHKG,E
FRLEH,EGSCA,INNSA,E
FRLEH,EGSCA,INNSV,E
FRLEH,EGSCA,INPAV,E
FRLEH,EGSCA,IQUQR,E
FRLEH,EGSCA,JOAQJ,E
FRLEH,EGSCA,JPHKT,E
FRLEH,EGSCA,JPNGO,E
FRLEH,EGSCA,JPOSA,E
FRLEH,EGSCA,JPSDJ,E
FRLEH,EGSCA,JPSMZ,E
FRLEH,EGSCA,JPTYO,E
FRLEH,EGSCA,JPUKB,E
FRLEH,EGSCA,JPYOK,E
FRLEH,EGSCA,JPYUR,E
FRLEH,EGSCA,KRINC,E
FRLEH,EGSCA,KRKAN,E
FRLEH,EGSCA,KRPUS,E
FRLEH,EGSCA,LKCMB,E
FRLEH,EGSCA,MYPKG,E
FRLEH,EGSCA,OMSOH,E
FRLEH,EGSCA,PKBQM,E
FRLEH,EGSCA,QAHMD,E
FRLEH,EGSCA,SADMM,E
FRLEH,EGSCA,SAJED,E
FRLEH,EGSCA,SAJUB,E
FRLEH,EGSCA,SGSIN,E
FRLEH,EGSCA,THLCH,E
FRLEH,EGSCA,TWKEL,E
FRLEH,EGSCA,TWKHH,E
FRLEH,EGSCA,VNCMP,E
FRLEH,EGSCA,VNHPH,E
FRLEH,EGSCA,VNVUT,E
GBFXT,EGSCA,AEAUH,E
GBFXT,EGSCA,AEDXB,E
GBFXT,EGSCA,AEJEA,E
GBFXT,EGSCA,CNCAN,E
GBFXT,EGSCA,CNDCB,E
GBFXT,EGSCA,CNDLC,E
GBFXT,EGSCA,CNFOC,E
GBFXT,EGSCA,CNLYG,E
GBFXT,EGSCA,CNNBO,E
GBFXT,EGSCA,CNNGB,E
GBFXT,EGSCA,CNNSA,E
GBFXT,EGSCA,CNNSS,E
GBFXT,EGSCA,CNPLI,E
GBFXT,EGSCA,CNSHA,E
GBFXT,EGSCA,CNSHG,E
GBFXT,EGSCA,CNSHK,E
GBFXT,EGSCA,CNTAO,E
GBFXT,EGSCA,CNTXG,E
GBFXT,EGSCA,CNXMN,E
GBFXT,EGSCA,CNYTN,E
GBFXT,EGSCA,CNZOS,E
GBFXT,EGSCA,EGSOK,E
GBFXT,EGSCA,HKHKG,E
GBFXT,EGSCA,INNSA,E
GBFXT,EGSCA,INNSV,E
GBFXT,EGSCA,INPAV,E
GBFXT,EGSCA,IQUQR,E
GBFXT,EGSCA,JOAQJ,E
GBFXT,EGSCA,JPHKT,E
GBFXT,EGSCA,JPNGO,E
GBFXT,EGSCA,JPOSA,E
GBFXT,EGSCA,JPSDJ,E
GBFXT,EGSCA,JPSMZ,E
GBFXT,EGSCA,JPTYO,E
GBFXT,EGSCA,JPUKB,E
GBFXT,EGSCA,JPYOK,E
GBFXT,EGSCA,JPYUR,E
GBFXT,EGSCA,KRINC,E
GBFXT,EGSCA,KRKAN,E
GBFXT,EGSCA,KRPUS,E
GBFXT,EGSCA,LKCMB,E
GBFXT,EGSCA,MYPKG,E
GBFXT,EGSCA,OMSOH,E
GBFXT,EGSCA,PKBQM,E
GBFXT,EGSCA,QAHMD,E
GBFXT,EGSCA,SADMM,E
GBFXT,EGSCA,SAJED,E
GBFXT,EGSCA,SAJUB,E
GBFXT,EGSCA,SGSIN,E
GBFXT,EGSCA,THLCH,E
GBFXT,EGSCA,TWKEL,E
GBFXT,EGSCA,TWKHH,E
GBFXT,EGSCA,VNCMP,E
GBFXT,EGSCA,VNHPH,E
GBFXT,EGSCA,VNVUT,E
GBLGP,EGSCA,AEAUH,E
GBLGP,EGSCA,AEDXB,E
GBLGP,EGSCA,AEJEA,E
GBLGP,EGSCA,CNCAN,E
GBLGP,EGSCA,CNDCB,E
GBLGP,EGSCA,CNDLC,E
GBLGP,EGSCA,CNFOC,E
GBLGP,EGSCA,CNLYG,E
GBLGP,EGSCA,CNNBO,E
GBLGP,EGSCA,CNNGB,E
GBLGP,EGSCA,CNNSA,E
GBLGP,EGSCA,CNNSS,E
GBLGP,EGSCA,CNPLI,E
GBLGP,EGSCA,CNSHA,E
GBLGP,EGSCA,CNSHG,E
GBLGP,EGSCA,CNSHK,E
GBLGP,EGSCA,CNTAO,E
GBLGP,EGSCA,CNTXG,E
GBLGP,EGSCA,CNXMN,E
GBLGP,EGSCA,CNYTN,E
GBLGP,EGSCA,CNZOS,E
GBLGP,EGSCA,EGSOK,E
GBLGP,EGSCA,HKHKG,E
GBLGP,EGSCA,INNSA,E
GBLGP,EGSCA,INNSV,E
GBLGP,EGSCA,INPAV,E
GBLGP,EGSCA,IQUQR,E
GBLGP,EGSCA,JOAQJ,E
GBLGP,EGSCA,JPHKT,E
GBLGP,EGSCA,JPNGO,E
GBLGP,EGSCA,JPOSA,E
GBLGP,EGSCA,JPSDJ,E
GBLGP,EGSCA,JPSMZ,E
GBLGP,EGSCA,JPTYO,E
GBLGP,EGSCA,JPUKB,E
GBLGP,EGSCA,JPYOK,E
GBLGP,EGSCA,JPYUR,E
GBLGP,EGSCA,KRINC,E
GBLGP,EGSCA,KRKAN,E
GBLGP,EGSCA,KRPUS,E
GBLGP,EGSCA,LKCMB,E
GBLGP,EGSCA,MYPKG,E
GBLGP,EGSCA,OMSOH,E
GBLGP,EGSCA,PKBQM,E
GBLGP,EGSCA,QAHMD,E
GBLGP,EGSCA,SADMM,E
GBLGP,EGSCA,SAJED,E
GBLGP,EGSCA,SAJUB,E
GBLGP,EGSCA,SGSIN,E
GBLGP,EGSCA,THLCH,E
GBLGP,EGSCA,TWKEL,E
GBLGP,EGSCA,TWKHH,E
GBLGP,EGSCA,VNCMP,E
GBLGP,EGSCA,VNHPH,E
GBLGP,EGSCA,VNVUT,E
GBSOU,EGSCA,AEAUH,E
GBSOU,EGSCA,AEDXB,E
GBSOU,EGSCA,AEJEA,E
GBSOU,EGSCA,CNCAN,E
GBSOU,EGSCA,CNDCB,E
GBSOU,EGSCA,CNDLC,E
GBSOU,EGSCA,CNFOC,E
GBSOU,EGSCA,CNLYG,E
GBSOU,EGSCA,CNNBO,E
GBSOU,EGSCA,CNNGB,E
GBSOU,EGSCA,CNNSA,E
GBSOU,EGSCA,CNNSS,E
GBSOU,EGSCA,CNPLI,E
GBSOU,EGSCA,CNSHA,E
GBSOU,EGSCA,CNSHG,E
GBSOU,EGSCA,CNSHK,E
GBSOU,EGSCA,CNTAO,E
GBSOU,EGSCA,CNTXG,E
GBSOU,EGSCA,CNXMN,E
GBSOU,EGSCA,CNYTN,E
GBSOU,EGSCA,CNZOS,E
GBSOU,EGSCA,EGSOK,E
GBSOU,EGSCA,HKHKG,E
GBSOU,EGSCA,INNSA,E
GBSOU,EGSCA,INNSV,E
GBSOU,EGSCA,INPAV,E
GBSOU,EGSCA,IQUQR,E
GBSOU,EGSCA,JOAQJ,E
GBSOU,EGSCA,JPHKT,E
GBSOU,EGSCA,JPNGO,E
GBSOU,EGSCA,JPOSA,E
GBSOU,EGSCA,JPSDJ,E
GBSOU,EGSCA,JPSMZ,E
GBSOU,EGSCA,JPTYO,E
GBSOU,EGSCA,JPUKB,E
GBSOU,EGSCA,JPYOK,E
GBSOU,EGSCA,JPYUR,E
GBSOU,EGSCA,KRINC,E
GBSOU,EGSCA,KRKAN,E
GBSOU,EGSCA,KRPUS,E
GBSOU,EGSCA,LKCMB,E
GBSOU,EGSCA,MYPKG,E
GBSOU,EGSCA,OMSOH,E
GBSOU,EGSCA,PKBQM,E
GBSOU,EGSCA,QAHMD,E
GBSOU,EGSCA,SADMM,E
GBSOU,EGSCA,SAJED,E
GBSOU,EGSCA,SAJUB,E
GBSOU,EGSCA,SGSIN,E
GBSOU,EGSCA,THLCH,E
GBSOU,EGSCA,TWKEL,E
GBSOU,EGSCA,TWKHH,E
GBSOU,EGSCA,VNCMP,E
GBSOU,EGSCA,VNHPH,E
GBSOU,EGSCA,VNVUT,E
GRPIR,EGSCA,AEAUH,E
GRPIR,EGSCA,AEDXB,E
GRPIR,EGSCA,AEJEA,E
GRPIR,EGSCA,CNCAN,E
GRPIR,EGSCA,CNDCB,E
GRPIR,EGSCA,CNDLC,E
GRPIR,EGSCA,CNFOC,E
GRPIR,EGSCA,CNLYG,E
GRPIR,EGSCA,CNNBO,E
GRPIR,EGSCA,CNNGB,E
GRPIR,EGSCA,CNNSA,E
GRPIR,EGSCA,CNNSS,E
GRPIR,EGSCA,CNPLI,E
GRPIR,EGSCA,CNSHA,E
GRPIR,EGSCA,CNSHG,E
GRPIR,EGSCA,CNSHK,E
GRPIR,EGSCA,CNTAO,E
GRPIR,EGSCA,CNTXG,E
GRPIR,EGSCA,CNXMN,E
GRPIR,EGSCA,CNYTN,E
GRPIR,EGSCA,CNZOS,E
GRPIR,EGSCA,EGSOK,E
GRPIR,EGSCA,HKHKG,E
GRPIR,EGSCA,INNSA,E
GRPIR,EGSCA,INNSV,E
GRPIR,EGSCA,INPAV,E
GRPIR,EGSCA,IQUQR,E
GRPIR,EGSCA,JOAQJ,E
GRPIR,EGSCA,JPHKT,E
GRPIR,EGSCA,JPNGO,E
GRPIR,EGSCA,JPOSA,E
GRPIR,EGSCA,JPSDJ,E
GRPIR,EGSCA,JPSMZ,E
GRPIR,EGSCA,JPTYO,E
GRPIR,EGSCA,JPUKB,E
GRPIR,EGSCA,JPYOK,E
GRPIR,EGSCA,JPYUR,E
GRPIR,EGSCA,KRINC,E
GRPIR,EGSCA,KRKAN,E
GRPIR,EGSCA,KRPUS,E
GRPIR,EGSCA,LKCMB,E
GRPIR,EGSCA,MYPKG,E
GRPIR,EGSCA,OMSOH,E
GRPIR,EGSCA,PKBQM,E
GRPIR,EGSCA,QAHMD,E
