from_port_code,to_port_code,distance,eca_distance
CAPRR,CNNSA,5300,322
CAPRR,CNNSS,5307,322
CAPRR,CNPLI,4909,322
CAPRR,CNSHA,4577,322
CAPRR,CNSHG,4570,322
CAPRR,CNSHK,5267,322
CAPRR,CNTAO,4699,322
CAPRR,CNTXG,4818,322
CAPRR,CNXMN,5015,322
CAPRR,CNYTN,5265,322
CAPRR,CNZOS,4599,322
CAPRR,COBUN,4769,1480
CAPRR,COCNR,4607,1481
CAPRR,COCTG,4557,1481
CAPRR,COSPC,5639,1481
CAPRR,DEBRV,9230,2028
CAPRR,DEHAM,9233,2031
CAPRR,DEWVN,9222,2020
CAPRR,DOCAU,5098,1481
CAPRR,EGAKI,12141,2000
CAPRR,EGDAM,11212,322
CAPRR,EGSCA,7934,1996
CAPRR,EGSOK,10952,322
CAPRR,EGSUZ,10673,1481
CAPRR,ESALG,9456,2000
CAPRR,ESBCN,9993,2000
CAPRR,ESFRO,9369,1821
CAPRR,ESVLC,9848,2000
CAPRR,FRBES,9534,2255
CAPRR,FRDKK,8953,1751
CAPRR,FRFOS,10157,2000
CAPRR,FRLEH,8913,1711
CAPRR,GBFXT,9091,1889
CAPRR,GBLGP,8952,1750
CAPRR,GBSOU,8833,1631
CAPRR,GRPIR,10993,2000
CAPRR,GTPRQ,3450,1480
CAPRR,HKHKG,5266,322
CAPRR,ILASH,11474,322
CAPRR,ILHFA,12172,2000
CAPRR,INNSA,8107,322
CAPRR,INNSV,10171,322
CAPRR,INPAV,8252,322
CAPRR,IQUQR,8234,322
CAPRR,ITGOA,10305,2000
CAPRR,ITLIV,10372,2000
CAPRR,ITSAL,10541,2003
CAPRR,ITSPE,10345,2000
CAPRR,ITVDL,10317,2000
CAPRR,JOAQJ,10902,322
CAPRR,JPHKT,5305,955
CAPRR,JPNGO,4649,322
CAPRR,JPOSA,4955,955
CAPRR,JPSDJ,4978,955
CAPRR,JPSMZ,4720,322
CAPRR,JPTYO,4705,955
CAPRR,JPUKB,4457,322
CAPRR,JPYOK,5802,1556
CAPRR,JPYUR,4484,322
CAPRR,KRINC,4514,322
CAPRR,KRKAN,4208,322
CAPRR,KRPUS,4130,322
CAPRR,LKCMB,8106,322
CAPRR,MAPTM,9977,1816
CAPRR,MATNG,9488,2000
CAPRR,MNTNG,9977,1821
CAPRR,MTMAR,18279,322
CAPRR,MXATM,6313,2059
CAPRR,MXLZC,10642,322
CAPRR,MXTUX,6418,2059
CAPRR,MXVER,6481,2059
CAPRR,MXZLO,6068,1480
CAPRR,MYPKG,6715,322
CAPRR,NLRTM,9037,1835
CAPRR,OMSOH,8345,322
CAPRR,PABLB,4329,1481
CAPRR,PAMIT,4331,1481
CAPRR,PAPCA,4330,1481
CAPRR,PAPCN,4330,1481
CAPRR,PAROD,4331,1480
CAPRR,PKBQM,9651,322
CAPRR,PLGDN,10018,1835
CAPRR,PTLIS,9188,2154
CAPRR,QAHMD,7885,322
CAPRR,SADMM,8065,322
CAPRR,SAJED,10333,322
CAPRR,SAJUB,8101,322
CAPRR,SGSIN,6601,322
CAPRR,TGLFW,14791,322
CAPRR,THLCH,6657,322
CAPRR,TRALI,11615,2000
CAPRR,TRGEM,11406,2000
CAPRR,TRIST,11356,2000
CAPRR,TRIZT,11383,2000
CAPRR,TRMER,11593,2000
CAPRR,TRTEK,11441,2000
CAPRR,TRYAL,12069,2102
CAPRR,TWKEL,4939,322
CAPRR,TWKHH,5042,322
CAPRR,USBAL,6280,1943
CAPRR,USBOS,6637,2219
CAPRR,USCHS,5875,1666
CAPRR,USHOU,5836,1817
CAPRR,USILM,5940,1705
CAPRR,USJAX,5836,1705
CAPRR,USLAX,1410,1410
CAPRR,USLGB,1411,1411
CAPRR,USMIA,5734,1512
CAPRR,USMOB,5694,1745
CAPRR,USMSY,5866,1917
CAPRR,USNYC,6279,1861
CAPRR,USOAK,1250,1250
CAPRR,USORF,6108,1771
CAPRR,USPEF,5704,1501
CAPRR,USPHL,6251,1914
CAPRR,USSAV,5859,1598
CAPRR,USSEA,497,497
CAPRR,USTIW,557,557
CAPRR,VNCMP,6055,322
CAPRR,VNHPH,5730,322
CAPRR,VNVUT,6055,322
CAPRR,ZAZBA,11868,322
CASJB,AEAUH,8433,667
CASJB,AEDXB,11325,1217
CASJB,AEJEA,8374,667
CASJB,BEANR,2930,1265
CASJB,BEZEE,3017,1352
CASJB,CAHAL,276,276
CASJB,CAPRR,6782,1763
CASJB,CAVAN,6450,1497
CASJB,CNCAN,6760,1217
CASJB,CNDCB,6775,1217
CASJB,CNDLC,6117,1217
CASJB,CNFOC,6662,1217
CASJB,CNLYG,6079,1217
CASJB,CNNBO,6061,1217
CASJB,CNNGB,6061,1217
CASJB,CNNSA,6744,1217
CASJB,CNNSS,6751,1217
CASJB,CNPLI,6353,1217
CASJB,CNSHA,6021,1217
CASJB,CNSHG,6014,1217
CASJB,CNSHK,6711,1217
CASJB,CNTAO,6062,1217
CASJB,CNTXG,6262,1217
CASJB,CNXMN,6459,1217
CASJB,CNYTN,6709,1217
CASJB,CNZOS,6043,1217
CASJB,COBUN,2891,282
CASJB,COCNR,2175,282
CASJB,COCTG,2243,235
CASJB,COSPC,2243,235
CASJB,DEBRV,3133,1500
CASJB,DEHAM,3120,1487
CASJB,DEWVN,3171,1506
CASJB,DOCAU,1702,235
CASJB,EGAKI,5938,667
CASJB,EGDAM,5243,667
CASJB,EGSCA,2854,1253
CASJB,EGSOK,6741,667
CASJB,EGSUZ,4985,655
CASJB,ESALG,3927,1302
CASJB,ESBCN,3873,667
CASJB,ESFRO,3318,1307
CASJB,ESVLC,4018,667
CASJB,FRBES,3483,1741
CASJB,FRDKK,2902,1237
CASJB,FRFOS,3701,667
CASJB,FRLEH,2838,1153
CASJB,GBFXT,3016,1331
CASJB,GBLGP,2901,1236
CASJB,GBSOU,2810,840
CASJB,GRPIR,4790,667
CASJB,GTPRQ,3351,282
CASJB,HKHKG,6710,1217
CASJB,ILASH,5442,667
CASJB,ILHFA,5969,667
CASJB,INNSA,9551,1217
CASJB,INNSV,11615,1217
CASJB,INPAV,9696,1217
CASJB,IQUQR,8806,667
CASJB,ITGOA,3857,667
CASJB,ITLIV,3924,667
CASJB,ITSAL,4243,667
CASJB,ITSPE,3900,667
CASJB,ITVDL,3869,667
CASJB,JOAQJ,6691,667
CASJB,JPHKT,6816,1217
CASJB,JPNGO,6093,1217
CASJB,JPOSA,6466,1217
CASJB,JPSDJ,6444,1217
CASJB,JPSMZ,6164,1217
CASJB,JPTYO,6216,1217
CASJB,JPUKB,5901,1217
CASJB,JPYOK,7835,1217
CASJB,JPYUR,5928,1217
CASJB,KRINC,5958,1217
CASJB,KRKAN,5652,1217
CASJB,KRPUS,5574,1217
CASJB,LKCMB,8972,667
CASJB,MAPTM,3926,1302
CASJB,MATNG,3926,1307
CASJB,MNTNG,3926,1307
CASJB,MTMAR,19723,1217
CASJB,MXATM,2897,552
CASJB,MXLZC,12086,1217
CASJB,MXTUX,2804,552
CASJB,MXVER,2667,552
CASJB,MXZLO,4190,282
CASJB,MYPKG,8159,1217
CASJB,NLRTM,2986,1321
CASJB,OMSOH,8638,667
CASJB,PABLB,2453,282
CASJB,PAMIT,2451,282
CASJB,PAPCA,2402,282
CASJB,PAPCN,2452,282
CASJB,PAROD,2453,282
CASJB,PKBQM,11095,1217
CASJB,PLGDN,3942,2309
CASJB,PTLIS,2705,667
CASJB,QAHMD,8570,667
CASJB,SADMM,8663,667
CASJB,SAJED,6122,667
CASJB,SAJUB,8681,667
CASJB,SGSIN,8045,1217
CASJB,TGLFW,16235,1217
CASJB,THLCH,8101,1217
CASJB,TRALI,5412,667
CASJB,TRGEM,5203,667
CASJB,TRIST,5153,667
CASJB,TRIZT,5180,667
CASJB,TRMER,5390,667
CASJB,TRTEK,5238,667
CASJB,TRYAL,6018,1588
CASJB,TWKEL,6383,1217
CASJB,TWKHH,6486,1217
CASJB,USBAL,1200,1200
CASJB,USBOS,1195,1195
CASJB,USCHS,1329,1329
CASJB,USHOU,2646,1568
CASJB,USILM,1329,1329
CASJB,USJAX,1482,1482
CASJB,USLAX,5372,353
CASJB,USLGB,5371,352
CASJB,USMIA,1753,1753
CASJB,USMOB,2580,2580
CASJB,USMSY,2408,2408
CASJB,USNYC,837,837
CASJB,USOAK,5696,743
CASJB,USORF,1028,1028
CASJB,USPEF,1685,607
CASJB,USPHL,957,957
CASJB,USSAV,1384,1384
CASJB,USSEA,6449,1496
CASJB,USTIW,6450,1497
CASJB,VNCMP,7499,1217
CASJB,VNHPH,7174,1217
CASJB,VNVUT,7499,1217
CASJB,ZAZBA,8559,1514
CAVAN,AEAUH,8476,459
CAVAN,AEDXB,10294,459
CAVAN,AEJEA,8494,459
CAVAN,BEANR,8649,1513
CAVAN,BEZEE,8736,1600
CAVAN,CAHAL,6427,1497
CAVAN,CAPRR,553,553
CAVAN,CASJB,6450,1497
CAVAN,CNCAN,5652,459
CAVAN,CNDCB,5625,459
CAVAN,CNDLC,5084,458
CAVAN,CNFOC,5637,458
CAVAN,CNLYG,5060,458
CAVAN,CNNBO,5073,457
CAVAN,CNNGB,5073,457
CAVAN,CNNSA,5643,459
CAVAN,CNNSS,5732,458
CAVAN,CNPLI,5296,458
CAVAN,CNSHA,4952,458
CAVAN,CNSHG,4941,458
CAVAN,CNSHK,5603,459
CAVAN,CNTAO,5065,458
CAVAN,CNTXG,5228,458
CAVAN,CNXMN,5495,458
CAVAN,CNYTN,5737,457
CAVAN,CNZOS,4974,458
CAVAN,COBUN,4435,1215
CAVAN,COCNR,4275,1215
CAVAN,COCTG,4225,1215
CAVAN,COSPC,5307,1215
CAVAN,DEBRV,8898,1762
CAVAN,DEHAM,8901,1765
CAVAN,DEWVN,8890,1754
CAVAN,DOCAU,4766,1215
CAVAN,EGAKI,11809,1734
CAVAN,EGDAM,10924,1734
CAVAN,EGSCA,7602,1730
CAVAN,EGSOK,11365,459
CAVAN,EGSUZ,10341,1215
CAVAN,ESALG,9124,1734
CAVAN,ESBCN,9661,1734
CAVAN,ESFRO,9037,1555
CAVAN,ESVLC,9516,1734
CAVAN,FRBES,9202,1989
CAVAN,FRDKK,8621,1485
CAVAN,FRFOS,9825,1734
CAVAN,FRLEH,8581,1445
CAVAN,GBFXT,8759,1623
CAVAN,GBLGP,8620,1484
CAVAN,GBSOU,8501,1365
CAVAN,GRPIR,10661,1734
CAVAN,GTPRQ,3121,1151
CAVAN,HKHKG,5602,459
CAVAN,ILASH,11186,1734
CAVAN,ILHFA,11840,1734
CAVAN,INNSA,8443,459
CAVAN,INNSV,10584,459
CAVAN,INPAV,8588,459
CAVAN,IQUQR,8647,459
CAVAN,ITGOA,9973,1734
CAVAN,ITLIV,10040,1734
CAVAN,ITSAL,10209,1737
CAVAN,ITSPE,10013,1734
CAVAN,ITVDL,9985,1734
CAVAN,JOAQJ,11315,459
CAVAN,JPHKT,4809,459
CAVAN,JPNGO,4363,458
CAVAN,JPOSA,4459,459
CAVAN,JPSDJ,4482,459
CAVAN,JPSMZ,4322,459
CAVAN,JPTYO,4225,458
CAVAN,JPUKB,4536,458
CAVAN,JPYOK,5306,1060
CAVAN,JPYUR,4514,459
CAVAN,KRINC,4905,458
CAVAN,KRKAN,4570,458
CAVAN,KRPUS,4571,457
CAVAN,LKCMB,8400,459
CAVAN,MAPTM,9645,1550
CAVAN,MATNG,9156,1734
CAVAN,MNTNG,9645,1555
CAVAN,MTMAR,18692,459
CAVAN,MXATM,5981,1793
CAVAN,MXLZC,11067,458
CAVAN,MXTUX,6086,1793
CAVAN,MXVER,6149,1793
CAVAN,MXZLO,5734,1215
CAVAN,MYPKG,7009,459
CAVAN,NLRTM,9088,833
CAVAN,OMSOH,8758,459
CAVAN,PABLB,3999,1215
CAVAN,PAMIT,3999,1215
CAVAN,PAPCA,4066,1212
CAVAN,PAPCN,4066,1212
CAVAN,PAROD,3997,1215
CAVAN,PKBQM,10064,459
CAVAN,PLGDN,9686,1569
CAVAN,PTLIS,8856,1888
CAVAN,QAHMD,8298,459
CAVAN,SADMM,8478,459
CAVAN,SAJED,10746,459
CAVAN,SAJUB,8514,459
CAVAN,SGSIN,7055,458
CAVAN,TGLFW,15204,459
CAVAN,THLCH,6729,459
CAVAN,TRALI,11283,1734
CAVAN,TRGEM,11074,1734
CAVAN,TRIST,11024,1734
CAVAN,TRIZT,11051,1734
CAVAN,TRMER,11261,1734
CAVAN,TRTEK,11109,1734
CAVAN,TRYAL,11737,1836
CAVAN,TWKEL,5314,458
CAVAN,TWKHH,5511,458
CAVAN,USBAL,5948,1677
CAVAN,USBOS,6305,1953
CAVAN,USCHS,5543,1400
CAVAN,USHOU,5504,1551
CAVAN,USILM,5608,1439
CAVAN,USJAX,5504,1439
CAVAN,USLAX,1105,1105
CAVAN,USLGB,1102,1102
CAVAN,USMIA,5402,1246
CAVAN,USMOB,5362,1479
CAVAN,USMSY,5534,1651
CAVAN,USNYC,5947,1595
CAVAN,USOAK,770,770
CAVAN,USORF,5776,1505
CAVAN,USPEF,5372,1235
CAVAN,USPHL,5919,1648
CAVAN,USSAV,5527,1332
CAVAN,USSEA,1,1
CAVAN,USTIW,1,1
CAVAN,VNCMP,6467,459
CAVAN,VNHPH,6066,459
CAVAN,VNVUT,6467,459
CAVAN,ZAZBA,12281,459
CNCAN,AEAUH,2924,0
CNCAN,AEDXB,4742,0
CNCAN,AEJEA,2942,0
CNCAN,BEANR,9138,1930
CNCAN,BEZEE,9225,2017
CNCAN,CAHAL,6484,941
CNCAN,CAPRR,5316,322
CNCAN,CASJB,6760,1217
CNCAN,CAVAN,5652,459
CNCAN,CNDCB,159,0
CNCAN,CNDLC,1318,0
CNCAN,CNFOC,544,0
CNCAN,CNLYG,1309,0
CNCAN,CNNBO,779,0
CNCAN,CNNGB,779,0
CNCAN,CNNSA,177,0
CNCAN,CNNSS,1624,0
CNCAN,CNPLI,1479,0
CNCAN,CNSHA,799,0
CNCAN,CNSHG,810,0
CNCAN,CNSHK,51,0
CNCAN,CNTAO,1226,0
CNCAN,CNTXG,1449,0
CNCAN,CNXMN,370,0
CNCAN,CNYTN,122,0
CNCAN,CNZOS,777,0
CNCAN,COBUN,8000,0
CNCAN,COCNR,7753,656
CNCAN,COCTG,7753,656
CNCAN,COSPC,7898,1277
CNCAN,DEBRV,9341,2165
CNCAN,DEHAM,9328,2152
CNCAN,DEWVN,9379,2171
CNCAN,DOCAU,7714,1258
CNCAN,EGAKI,7580,0
CNCAN,EGDAM,6073,0
CNCAN,EGSCA,5868,0
CNCAN,EGSOK,5813,0
CNCAN,EGSUZ,5868,0
CNCAN,ESALG,7873,0
CNCAN,ESBCN,7505,0
CNCAN,ESFRO,9526,1972
CNCAN,ESVLC,7650,0
CNCAN,FRBES,9691,2406
CNCAN,FRDKK,9110,1902
CNCAN,FRFOS,7670,0
CNCAN,FRLEH,9033,216
CNCAN,GBFXT,9211,394
CNCAN,GBLGP,9109,1901
CNCAN,GBSOU,8990,1782
CNCAN,GRPIR,6585,0
CNCAN,GTPRQ,6940,444
CNCAN,HKHKG,50,0
CNCAN,ILASH,6335,0
CNCAN,ILHFA,7611,0
CNCAN,INNSA,2891,0
CNCAN,INNSV,5032,0
CNCAN,INPAV,3036,0
CNCAN,IQUQR,3095,0
CNCAN,ITGOA,7459,0
CNCAN,ITLIV,7526,0
CNCAN,ITSAL,7845,0
CNCAN,ITSPE,7502,0
CNCAN,ITVDL,7471,0
CNCAN,JOAQJ,5763,0
CNCAN,JPHKT,1543,0
CNCAN,JPNGO,1545,0
CNCAN,JPOSA,1193,0
CNCAN,JPSDJ,1716,0
CNCAN,JPSMZ,1556,0
CNCAN,JPTYO,1443,0
CNCAN,JPUKB,1402,0
CNCAN,JPYOK,1629,0
CNCAN,JPYUR,1429,0
CNCAN,KRINC,1254,0
CNCAN,KRKAN,1139,0
CNCAN,KRPUS,1186,0
CNCAN,LKCMB,2934,0
CNCAN,MAPTM,7980,0
CNCAN,MATNG,7905,0
CNCAN,MNTNG,7980,0
CNCAN,MTMAR,13140,0
CNCAN,MXATM,8078,2180
CNCAN,MXLZC,7698,0
CNCAN,MXTUX,8038,993
CNCAN,MXVER,7901,993
CNCAN,MXZLO,7562,0
CNCAN,MYPKG,1543,0
CNCAN,NLRTM,9194,1986
CNCAN,OMSOH,3206,0
CNCAN,PABLB,7564,0
CNCAN,PAMIT,7564,0
CNCAN,PAPCA,7563,0
CNCAN,PAPCN,7563,0
CNCAN,PAROD,7562,0
CNCAN,PKBQM,4512,0
CNCAN,PLGDN,10150,2974
CNCAN,PTLIS,8666,0
CNCAN,QAHMD,2746,0
CNCAN,SADMM,2926,0
CNCAN,SAJED,5194,0
CNCAN,SAJUB,2962,0
CNCAN,SGSIN,1462,0
CNCAN,TGLFW,9652,0
CNCAN,THLCH,1554,0
CNCAN,TRALI,6627,0
CNCAN,TRGEM,6845,0
CNCAN,TRIST,6795,0
CNCAN,TRIZT,6848,0
CNCAN,TRMER,6499,0
CNCAN,TRTEK,6880,0
CNCAN,TRYAL,12226,2253
CNCAN,TWKEL,568,0
CNCAN,TWKHH,420,0
CNCAN,USBAL,6307,764
CNCAN,USBOS,6281,738
CNCAN,USCHS,6503,960
CNCAN,USHOU,7782,2239
CNCAN,USILM,6436,893
CNCAN,USJAX,6658,1115
CNCAN,USLAX,4900,374
CNCAN,USLGB,4899,373
CNCAN,USMIA,6889,962
CNCAN,USMOB,7666,2123
CNCAN,USMSY,7494,1951
CNCAN,USNYC,5923,380
CNCAN,USOAK,5227,701
CNCAN,USORF,6135,592
CNCAN,USPEF,6861,1318
CNCAN,USPHL,6043,500
CNCAN,USSAV,6564,1021
CNCAN,USSEA,5651,458
CNCAN,USTIW,5652,459
CNCAN,VNCMP,915,0
CNCAN,VNHPH,514,0
CNCAN,VNVUT,915,0
CNCAN,ZAZBA,6729,0
CNDCB,AEAUH,2983,0
CNDCB,AEDXB,4801,0
CNDCB,AEJEA,3001,0
CNDCB,BEANR,9153,1930
CNDCB,BEZEE,9240,2017
CNDCB,CAHAL,6499,941
CNDCB,CAPRR,5331,322
CNDCB,CASJB,6775,1217
CNDCB,CAVAN,5625,459
CNDCB,CNCAN,159,0
CNDCB,CNDLC,1321,0
CNDCB,CNFOC,536,0
CNDCB,CNLYG,1312,0
CNDCB,CNNBO,798,0
CNDCB,CNNGB,798,0
CNDCB,CNNSA,150,0
CNDCB,CNNSS,1627,0
CNDCB,CNPLI,1482,0
CNDCB,CNSHA,802,0
CNDCB,CNSHG,813,0
CNDCB,CNSHK,110,0
CNDCB,CNTAO,1191,0
CNDCB,CNTXG,1452,0
CNDCB,CNXMN,355,0
CNDCB,CNYTN,66,0
CNDCB,CNZOS,780,0
CNDCB,COBUN,8015,0
CNDCB,COCNR,7768,656
CNDCB,COCTG,7768,656
CNDCB,COSPC,7913,1277
CNDCB,DEBRV,9356,2165
CNDCB,DEHAM,9343,2152
CNDCB,DEWVN,9394,2171
CNDCB,DOCAU,7729,1258
CNDCB,EGAKI,7639,0
CNDCB,EGDAM,6132,0
CNDCB,EGSCA,5927,0
CNDCB,EGSOK,5872,0
CNDCB,EGSUZ,5927,0
CNDCB,ESALG,7932,0
CNDCB,ESBCN,7564,0
CNDCB,ESFRO,9541,1972
CNDCB,ESVLC,7709,0
CNDCB,FRBES,9706,2406
CNDCB,FRDKK,9125,1902
CNDCB,FRFOS,7729,0
CNDCB,FRLEH,9061,1818
CNDCB,GBFXT,9239,1996
CNDCB,GBLGP,9124,1901
CNDCB,GBSOU,9005,1782
CNDCB,GRPIR,6644,0
CNDCB,GTPRQ,6999,444
CNDCB,HKHKG,109,0
CNDCB,ILASH,6394,0
CNDCB,ILHFA,7670,0
CNDCB,INNSA,2950,0
CNDCB,INNSV,5091,0
CNDCB,INPAV,3095,0
CNDCB,IQUQR,3154,0
CNDCB,ITGOA,7518,0
CNDCB,ITLIV,7585,0
CNDCB,ITSAL,7904,0
CNDCB,ITSPE,7561,0
CNDCB,ITVDL,7530,0
CNDCB,JOAQJ,5822,0
CNDCB,JPHKT,1516,0
CNDCB,JPNGO,1559,0
CNDCB,JPOSA,1166,0
CNDCB,JPSDJ,1689,0
CNDCB,JPSMZ,1529,0
CNDCB,JPTYO,1416,0
CNDCB,JPUKB,1416,0
CNDCB,JPYOK,1655,0
CNDCB,JPYUR,1443,0
CNDCB,KRINC,1257,0
CNDCB,KRKAN,1184,0
CNDCB,KRPUS,1201,0
CNDCB,LKCMB,2907,0
CNDCB,MAPTM,8039,0
CNDCB,MATNG,7964,0
CNDCB,MNTNG,8039,0
CNDCB,MTMAR,13199,0
CNDCB,MXATM,8093,2180
CNDCB,MXLZC,7713,0
CNDCB,MXTUX,8053,993
CNDCB,MXVER,7916,993
CNDCB,MXZLO,7577,0
CNDCB,MYPKG,1516,0
CNDCB,NLRTM,9209,1986
CNDCB,OMSOH,3265,0
CNDCB,PABLB,7579,0
CNDCB,PAMIT,7579,0
CNDCB,PAPCA,7578,0
CNDCB,PAPCN,7578,0
CNDCB,PAROD,7577,0
CNDCB,PKBQM,4571,0
CNDCB,PLGDN,10165,2974
CNDCB,PTLIS,8725,0
CNDCB,QAHMD,2805,0
CNDCB,SADMM,2985,0
CNDCB,SAJED,5253,0
CNDCB,SAJUB,3021,0
CNDCB,SGSIN,1521,0
CNDCB,TGLFW,9711,0
CNDCB,THLCH,1613,0
CNDCB,TRALI,6686,0
CNDCB,TRGEM,6904,0
CNDCB,TRIST,6854,0
CNDCB,TRIZT,6907,0
CNDCB,TRMER,6558,0
CNDCB,TRTEK,6939,0
CNDCB,TRYAL,12241,2253
CNDCB,TWKEL,541,0
CNDCB,TWKHH,364,0
CNDCB,USBAL,6322,764
CNDCB,USBOS,6296,738
CNDCB,USCHS,6518,960
CNDCB,USHOU,7797,2239
CNDCB,USILM,6451,893
CNDCB,USJAX,6673,1115
CNDCB,USLAX,4959,374
CNDCB,USLGB,4958,373
CNDCB,USMIA,6904,962
CNDCB,USMOB,7681,2123
CNDCB,USMSY,7509,1951
CNDCB,USNYC,5938,380
CNDCB,USOAK,5286,701
CNDCB,USORF,6150,592
CNDCB,USPEF,6876,1318
CNDCB,USPHL,6058,500
CNDCB,USSAV,6579,1021
CNDCB,USSEA,5624,458
CNDCB,USTIW,5625,459
CNDCB,VNCMP,974,0
CNDCB,VNHPH,573,0
CNDCB,VNVUT,974,0
CNDCB,ZAZBA,6788,0
CNDLC,AEAUH,4073,0
CNDLC,AEDXB,5891,0
CNDLC,AEJEA,4091,0
CNDLC,BEANR,8495,1930
CNDLC,BEZEE,8582,2017
CNDLC,CAHAL,5841,941
CNDLC,CAPRR,4673,322
CNDLC,CASJB,6117,1217
CNDLC,CAVAN,5084,458
CNDLC,CNCAN,1318,0
CNDLC,CNDCB,1321,0
CNDLC,CNFOC,1204,0
CNDLC,CNLYG,377,0
CNDLC,CNNBO,559,0
CNDLC,CNNGB,559,0
CNDLC,CNNSA,1293,0
CNDLC,CNNSS,1344,0
CNDLC,CNPLI,547,0
CNDLC,CNSHA,519,0
CNDLC,CNSHG,530,0
CNDLC,CNSHK,1269,0
CNDLC,CNTAO,256,0
CNDLC,CNTXG,175,0
CNDLC,CNXMN,1002,0
CNDLC,CNYTN,1255,0
CNDLC,CNZOS,541,0
CNDLC,COBUN,7357,0
CNDLC,COCNR,7110,656
CNDLC,COCTG,7110,656
CNDLC,COSPC,7255,1277
CNDLC,DEBRV,8698,2165
CNDLC,DEHAM,8685,2152
CNDLC,DEWVN,8736,2171
CNDLC,DOCAU,7071,1258
CNDLC,EGAKI,8729,0
CNDLC,EGDAM,7222,0
CNDLC,EGSCA,7017,0
CNDLC,EGSOK,6962,0
CNDLC,EGSUZ,7017,0
CNDLC,ESALG,8494,748
CNDLC,ESBCN,8654,0
CNDLC,ESFRO,8883,1972
CNDLC,ESVLC,8799,0
CNDLC,FRBES,9048,2406
CNDLC,FRDKK,8467,1902
CNDLC,FRFOS,8819,0
CNDLC,FRLEH,8403,1818
CNDLC,GBFXT,8581,1996
CNDLC,GBLGP,8466,1901
CNDLC,GBSOU,8347,1782
CNDLC,GRPIR,7734,0
CNDLC,GTPRQ,7764,0
CNDLC,HKHKG,1278,0
CNDLC,ILASH,7484,0
CNDLC,ILHFA,8760,0
CNDLC,INNSA,4109,0
CNDLC,INNSV,6181,0
CNDLC,INPAV,4254,0
CNDLC,IQUQR,4244,0
CNDLC,ITGOA,8608,0
CNDLC,ITLIV,8675,0
CNDLC,ITSAL,8994,0
CNDLC,ITSPE,8651,0
CNDLC,ITVDL,8620,0
CNDLC,JOAQJ,6912,0
CNDLC,JPHKT,1785,0
CNDLC,JPNGO,1062,0
CNDLC,JPOSA,1435,0
CNDLC,JPSDJ,1413,0
CNDLC,JPSMZ,1133,0
CNDLC,JPTYO,1185,0
CNDLC,JPUKB,870,0
CNDLC,JPYOK,2397,0
CNDLC,JPYUR,897,0
CNDLC,KRINC,584,0
CNDLC,KRKAN,514,0
CNDLC,KRPUS,543,0
CNDLC,LKCMB,4096,0
CNDLC,MAPTM,9129,0
CNDLC,MATNG,8526,748
CNDLC,MNTNG,9129,0
CNDLC,MTMAR,14289,0
CNDLC,MXATM,7435,2180
CNDLC,MXLZC,7055,0
CNDLC,MXTUX,7395,993
CNDLC,MXVER,7258,993
CNDLC,MXZLO,6919,0
CNDLC,MYPKG,2705,0
CNDLC,NLRTM,8551,1986
CNDLC,OMSOH,4355,0
CNDLC,PABLB,6921,0
CNDLC,PAMIT,6921,0
CNDLC,PAPCA,6920,0
CNDLC,PAPCN,6920,0
CNDLC,PAROD,6919,0
CNDLC,PKBQM,5661,0
CNDLC,PLGDN,9507,2974
CNDLC,PTLIS,8270,1332
CNDLC,QAHMD,3895,0
CNDLC,SADMM,4075,0
CNDLC,SAJED,6343,0
CNDLC,SAJUB,4111,0
CNDLC,SGSIN,2619,0
CNDLC,TGLFW,10801,0
CNDLC,THLCH,2599,0
CNDLC,TRALI,7776,0
CNDLC,TRGEM,7994,0
CNDLC,TRIST,7944,0
CNDLC,TRIZT,7997,0
CNDLC,TRMER,7648,0
CNDLC,TRTEK,8029,0
CNDLC,TRYAL,11583,2253
CNDLC,TWKEL,881,0
CNDLC,TWKHH,1048,0
CNDLC,USBAL,5664,764
CNDLC,USBOS,5638,738
CNDLC,USCHS,5860,960
CNDLC,USHOU,7139,2239
CNDLC,USILM,5793,893
CNDLC,USJAX,6015,1115
CNDLC,USLAX,5781,373
CNDLC,USLGB,5781,373
CNDLC,USMIA,6246,962
CNDLC,USMOB,7023,2123
CNDLC,USMSY,6851,1951
CNDLC,USNYC,5280,380
CNDLC,USOAK,5470,306
CNDLC,USORF,5492,592
CNDLC,USPEF,6218,1318
CNDLC,USPHL,5400,500
CNDLC,USSAV,5921,1021
CNDLC,USSEA,5085,459
CNDLC,USTIW,5085,459
CNDLC,VNCMP,2042,0
CNDLC,VNHPH,1732,0
CNDLC,VNVUT,2042,0
CNDLC,ZAZBA,7878,0
CNFOC,AEAUH,3302,0
CNFOC,AEDXB,5120,0
CNFOC,AEJEA,3320,0
CNFOC,BEANR,9040,1930
CNFOC,BEZEE,9127,2017
CNFOC,CAHAL,6386,941
CNFOC,CAPRR,5218,322
CNFOC,CASJB,6662,1217
CNFOC,CAVAN,5637,458
CNFOC,CNCAN,544,0
CNFOC,CNDCB,536,0
CNFOC,CNDLC,1204,0
CNFOC,CNLYG,1195,0
CNFOC,CNNBO,681,0
CNFOC,CNNGB,681,0
CNFOC,CNNSA,554,0
CNFOC,CNNSS,1510,0
CNFOC,CNPLI,1365,0
CNFOC,CNSHA,685,0
CNFOC,CNSHG,696,0
CNFOC,CNSHK,495,0
CNFOC,CNTAO,1074,0
CNFOC,CNTXG,1335,0
